_id,Date and time (YYYY-MM-DD HH:MM:SS),Temperature (Degree Celcius),Global irradiance (W/m^2),Humidity (%),Atmospheric pressure (hPa; not normalized to sea level),Precipitation (mm),Average wind speed (km/h; 10min window),Wind direction (Degree),Dew point (Degree Celcius),Apparent temperature (Degree Celcius),Maximum wind speed (km/h; 10min window)
2256,2017-08-16T15:54:00,26.31,351.36,50.87,1005.48,0.0000,3.79,0,15.33,30.41,5.26
2257,2017-08-16T16:04:00,26.53,621.00,49.26,1005.44,0.0000,4.91,51,15.04,30.45,10.43
2258,2017-08-16T16:14:00,27.05,285.05,47.75,1005.38,0.0000,4.13,85,15.03,30.96,8.47
2259,2017-08-16T16:24:00,26.40,260.20,49.90,1005.44,0.0000,5.19,62,15.12,30.37,10.21
2260,2017-08-16T16:34:00,26.42,269.61,50.78,1005.30,0.0000,3.08,72,15.41,30.56,4.89
2261,2017-08-16T16:44:00,26.67,443.06,48.75,1005.21,0.0000,4.70,90,15.00,30.57,9.34
2262,2017-08-16T16:54:00,27.19,536.24,47.55,1005.07,0.0000,7.62,98,15.09,31.14,10.39
2263,2017-08-16T17:04:00,26.91,518.87,48.93,1004.96,0.0000,6.89,72,15.28,30.97,11.02
2264,2017-08-16T17:14:00,26.75,398.28,48.35,1004.93,0.0000,6.51,99,14.95,30.62,11.01
2265,2017-08-16T17:24:00,26.58,120.61,48.69,1005.00,0.0000,4.82,86,14.90,30.41,6.69
2266,2017-08-16T17:34:00,26.27,176.55,49.80,1004.95,0.0000,4.06,72,14.96,30.14,6.10
2267,2017-08-16T17:44:00,26.34,171.25,50.34,1004.87,0.0000,4.70,65,15.20,30.36,7.23
2268,2017-08-16T17:49:00,26.33,163.35,50.59,1004.92,0.0000,3.50,78,15.27,30.38,5.34
2269,2017-08-16T18:04:00,26.30,157.87,50.19,1004.99,0.0000,4.37,47,15.12,30.27,7.34
2270,2017-08-16T18:14:00,26.34,152.06,49.95,1004.95,0.0000,4.53,73,15.08,30.29,6.02
2271,2017-08-16T18:24:00,26.29,138.93,49.62,1004.89,0.0000,4.64,75,14.93,30.14,8.03
2272,2017-08-16T18:34:00,26.08,122.87,50.83,1004.77,0.0000,4.71,60,15.11,30.04,7.51
2273,2017-08-16T18:44:00,26.21,117.57,50.60,1004.80,0.0000,4.24,78,15.16,30.20,6.75
2274,2017-08-16T18:54:00,26.18,231.77,50.32,1004.77,0.0000,5.26,75,15.04,30.10,6.91
2275,2017-08-16T19:04:00,26.51,257.56,48.80,1004.76,0.0000,4.62,76,14.87,30.32,7.45
2276,2017-08-16T19:14:00,26.62,246.03,48.94,1004.75,0.0000,4.33,94,15.02,30.52,6.21
2277,2017-08-16T19:24:00,26.49,248.03,49.17,1004.64,0.0000,5.56,73,14.97,30.36,8.88
2278,2017-08-16T19:34:00,26.56,159.12,48.57,1004.76,0.0000,6.41,95,14.84,30.36,9.49
2279,2017-08-16T19:44:00,26.13,86.51,50.39,1004.80,0.0000,6.48,60,15.03,30.04,9.24
2280,2017-08-16T19:54:00,26.13,94.09,51.19,1004.73,0.0000,5.96,91,15.27,30.19,10.20
2281,2017-08-16T20:04:00,26.15,57.65,51.81,1004.71,0.0000,4.84,88,15.47,30.33,7.89
2282,2017-08-16T20:14:00,25.90,27.20,51.64,1004.68,0.0000,4.34,94,15.19,29.91,6.20
2283,2017-08-16T20:24:00,25.61,11.00,52.47,1004.74,0.0000,3.40,84,15.18,29.62,6.00
2284,2017-08-16T20:34:00,25.38,5.12,53.63,1004.85,0.0000,4.08,86,15.30,29.46,6.11
2285,2017-08-16T20:44:00,25.21,1.88,54.25,1004.92,0.0000,2.94,64,15.33,29.31,4.62
2286,2017-08-16T20:54:00,25.05,0.43,55.53,1005.12,0.0000,3.58,30,15.53,29.27,4.74
2287,2017-08-16T21:04:00,24.69,0.07,57.66,1005.15,0.0000,3.22,33,15.79,29.08,5.67
2288,2017-08-16T21:14:00,24.50,-0.06,58.01,1005.11,0.0000,3.19,47,15.71,28.84,4.48
2289,2017-08-16T21:24:00,24.37,0.09,58.88,1005.14,0.0000,3.79,46,15.82,28.78,6.00
2290,2017-08-16T21:34:00,24.16,0.00,60.31,1005.24,0.0000,3.53,54,15.99,28.67,5.34
2291,2017-08-16T21:44:00,23.95,0.16,61.81,1005.29,0.0000,2.58,5,16.19,28.60,3.96
2292,2017-08-16T21:54:00,23.67,0.07,61.94,1005.26,0.0000,2.74,331,15.95,28.17,4.12
2293,2017-08-16T22:04:00,23.45,-0.14,62.54,1005.20,0.0000,3.88,23,15.89,27.90,6.02
2294,2017-08-16T22:14:00,23.31,-0.10,62.49,1005.20,0.0000,4.17,37,15.75,27.67,5.47
2295,2017-08-16T22:24:00,23.06,-0.50,63.91,1005.21,0.0000,4.29,21,15.86,27.50,5.24
2296,2017-08-16T22:34:00,22.95,-0.04,64.90,1005.19,0.0000,2.37,40,16.00,27.47,4.85
2297,2017-08-16T22:44:00,22.66,-0.05,66.45,1005.28,0.0000,3.04,52,16.10,27.25,3.50
2298,2017-08-16T22:54:00,22.65,0.05,67.44,1005.26,0.0000,2.35,13,16.32,27.38,2.85
2299,2017-08-16T23:04:00,22.50,0.01,68.22,1005.22,0.0000,2.00,338,16.35,27.25,2.94
2300,2017-08-16T23:14:00,22.20,-0.06,69.11,1005.22,0.0000,2.47,333,16.28,26.91,2.96
2301,2017-08-16T23:24:00,21.95,0.02,70.86,1005.31,0.0000,1.51,38,16.43,26.75,1.91
2302,2017-08-16T23:34:00,22.07,0.06,70.24,1005.31,0.0000,1.61,325,16.41,26.86,2.24
2303,2017-08-16T23:44:00,21.96,0.04,69.57,1005.31,0.0000,2.15,310,16.14,26.58,3.22
2304,2017-08-16T23:54:00,21.82,0.07,69.94,1005.17,0.0000,2.97,4,16.09,26.40,4.59
2305,2017-08-17T00:04:00,21.72,-0.05,69.81,1004.97,0.0000,3.71,28,15.98,26.24,4.98
2306,2017-08-17T00:14:00,21.52,-0.09,71.95,1004.76,0.0000,4.68,82,16.25,26.21,6.71
2307,2017-08-17T00:24:00,21.26,-0.08,77.64,1004.64,0.0000,2.89,104,17.20,26.58,4.22
2308,2017-08-17T00:34:00,20.97,-0.12,79.78,1004.53,0.0000,2.95,102,17.35,26.41,5.02
2309,2017-08-17T00:44:00,20.85,-0.08,80.66,1004.50,0.0000,2.36,103,17.40,26.32,4.24
2310,2017-08-17T00:54:00,20.68,-0.05,80.85,1004.45,0.0000,0.51,32,17.28,26.06,1.43
2311,2017-08-17T01:04:00,20.64,-0.10,81.37,1004.41,0.0000,0.61,25,17.34,26.07,1.83
2312,2017-08-17T01:14:00,20.74,0.11,80.44,1004.40,0.0000,1.78,146,17.26,26.11,2.40
2313,2017-08-17T01:24:00,20.80,0.30,79.45,1004.38,0.0000,2.43,234,17.12,26.07,3.29
2314,2017-08-17T01:34:00,20.59,-0.02,81.06,1004.27,0.0000,3.16,196,17.23,25.94,4.78
2315,2017-08-17T01:44:00,20.38,0.07,81.46,1004.34,0.0000,2.95,181,17.10,25.64,4.60
2316,2017-08-17T01:54:00,20.22,0.14,81.99,1004.38,0.0000,3.37,221,17.05,25.45,5.20
2317,2017-08-17T02:04:00,20.02,0.17,82.58,1004.39,0.0000,3.78,212,16.96,25.18,5.18
2318,2017-08-17T02:14:00,19.80,0.17,83.06,1004.49,0.0000,4.38,229,16.84,19.80,6.85
2319,2017-08-17T02:24:00,19.66,0.19,84.07,1004.51,0.0000,4.81,226,16.89,19.66,6.55
2320,2017-08-17T02:34:00,19.53,0.12,85.31,1004.62,0.0000,6.39,227,17.00,19.53,7.79
2321,2017-08-17T02:44:00,19.47,0.15,85.49,1004.56,0.0000,3.95,222,16.97,19.47,6.04
2322,2017-08-17T02:54:00,19.50,0.10,85.42,1004.46,0.0000,2.61,209,17.00,19.50,3.17
2323,2017-08-17T03:04:00,19.60,0.08,84.79,1004.34,0.0000,1.81,204,16.97,19.60,2.85
2324,2017-08-17T03:14:00,19.57,0.17,84.43,1004.25,0.0000,1.18,126,16.88,19.57,2.08
2325,2017-08-17T03:24:00,19.60,0.22,83.72,1004.23,0.0000,2.14,228,16.78,19.60,3.79
2326,2017-08-17T03:34:00,19.71,0.20,82.79,1004.27,0.0000,3.14,276,16.71,19.71,3.99
2327,2017-08-17T03:44:00,19.73,0.27,82.26,1004.13,0.0000,3.94,256,16.62,19.73,5.12
2328,2017-08-17T03:54:00,19.60,-0.02,83.24,1004.13,0.0000,1.07,198,16.68,19.60,3.64
2329,2017-08-17T04:04:00,19.43,-0.18,84.36,1004.19,0.0000,1.78,74,16.72,19.43,2.86
2330,2017-08-17T04:14:00,19.52,0.28,83.78,1004.23,0.0000,3.25,226,16.71,19.52,5.87
2331,2017-08-17T04:24:00,19.60,0.12,83.41,1004.19,0.0000,2.42,252,16.72,19.60,3.65
2332,2017-08-17T04:34:00,19.26,-0.12,84.38,1004.01,0.0000,2.36,154,16.56,19.26,4.42
2333,2017-08-17T04:44:00,18.90,-0.11,86.04,1003.93,0.0000,2.66,114,16.51,18.90,4.42
2334,2017-08-17T04:54:00,18.74,-0.05,86.41,1003.93,0.0000,2.38,166,16.43,18.74,4.06
2335,2017-08-17T05:04:00,18.69,-0.09,86.65,1003.91,0.0000,2.36,139,16.43,18.69,3.10
2336,2017-08-17T05:14:00,18.50,-0.06,87.32,1003.95,0.0000,1.42,121,16.35,18.50,2.68
2337,2017-08-17T05:24:00,18.64,0.25,87.55,1003.91,0.0000,1.96,240,16.53,18.64,2.76
2338,2017-08-17T05:34:00,18.78,-0.01,86.61,1004.01,0.0000,1.58,198,16.50,18.78,2.95
2339,2017-08-17T05:44:00,18.61,0.02,86.76,1004.12,0.0000,1.74,116,16.36,18.61,3.33
2340,2017-08-17T05:54:00,18.63,0.33,87.07,1004.20,0.0000,2.86,244,16.44,18.63,5.93
2341,2017-08-17T06:04:00,18.53,1.17,87.13,1004.35,0.0000,2.93,228,16.35,18.53,4.98
2342,2017-08-17T06:14:00,18.36,4.97,87.97,1004.32,0.0000,4.49,221,16.33,18.36,6.02
2343,2017-08-17T06:24:00,18.53,6.94,88.21,1004.27,0.0000,4.77,223,16.55,18.53,6.75
2344,2017-08-17T06:34:00,18.50,10.76,88.20,1004.25,0.0000,4.69,206,16.51,18.50,6.50
2345,2017-08-17T06:44:00,18.40,13.86,88.54,1004.29,0.0000,3.79,202,16.48,18.40,5.78
2346,2017-08-17T06:54:00,18.30,25.43,89.05,1004.40,0.0000,4.01,233,16.47,18.30,6.32
2347,2017-08-17T07:04:00,18.57,30.57,89.12,1004.45,0.0000,5.36,278,16.75,18.57,9.27
2348,2017-08-17T07:14:00,18.54,30.61,88.98,1004.74,0.0000,7.36,186,16.69,18.54,9.85
2349,2017-08-17T07:24:00,18.43,36.20,90.03,1004.59,0.0000,5.75,223,16.76,18.43,8.34
2350,2017-08-17T07:34:00,18.62,57.52,89.56,1004.47,0.0000,4.04,173,16.87,18.62,5.77
2351,2017-08-17T07:44:00,18.38,84.53,89.35,1004.57,0.0000,4.77,179,16.60,18.38,5.66
2352,2017-08-17T07:54:00,18.62,119.77,89.29,1004.69,0.0000,4.24,183,16.83,18.62,5.74
2353,2017-08-17T08:04:00,18.86,179.97,88.50,1004.72,0.0000,5.39,230,16.93,18.86,8.89
2354,2017-08-17T08:14:00,19.34,91.63,86.61,1004.63,0.0000,5.92,236,17.05,19.34,8.03
2355,2017-08-17T08:24:00,19.61,141.11,86.04,1004.58,0.0000,6.82,235,17.21,19.61,8.42
2356,2017-08-17T08:34:00,19.72,92.00,85.57,1004.50,0.0000,5.93,214,17.24,19.72,9.49
2357,2017-08-17T08:39:00,19.78,98.87,85.63,1004.52,0.0000,4.85,218,17.30,19.78,7.69
2358,2017-08-17T08:54:00,19.88,76.61,85.56,1004.49,0.0000,6.04,214,17.39,19.88,7.50
2359,2017-08-17T09:04:00,20.00,123.68,84.97,1004.61,0.0000,4.36,245,17.40,20.00,6.91
2360,2017-08-17T09:14:00,20.23,141.44,84.00,1004.63,0.0000,4.99,246,17.45,25.74,8.11
2361,2017-08-17T09:19:00,20.29,371.00,84.01,1004.65,0.0000,6.36,239,17.50,25.83,8.11
2362,2017-08-17T09:29:00,20.98,304.48,81.32,1004.52,0.0000,5.23,5,17.66,26.63,6.92
2363,2017-08-17T09:34:00,21.23,399.39,81.26,1004.63,0.0000,4.71,101,17.89,27.04,7.57
2364,2017-08-17T09:54:00,21.98,375.21,76.91,1004.74,0.0000,8.21,242,17.74,27.68,13.29
2365,2017-08-17T10:04:00,22.07,334.17,77.04,1004.87,0.0000,7.52,274,17.86,27.85,14.31
2366,2017-08-17T10:14:00,22.38,285.44,75.91,1004.78,0.0000,5.41,260,17.92,28.21,7.32
2367,2017-08-17T10:24:00,22.40,286.24,75.47,1004.81,0.0000,5.82,247,17.85,28.18,9.67
2368,2017-08-17T10:34:00,22.59,330.64,74.51,1004.75,0.0000,7.76,219,17.83,28.36,10.48
2369,2017-08-17T10:44:00,23.30,647.98,73.06,1004.71,0.0000,8.34,220,18.20,29.33,10.98
2370,2017-08-17T10:54:00,23.73,589.97,70.84,1004.67,0.0000,5.62,221,18.13,29.70,10.20
2371,2017-08-17T11:04:00,24.44,681.53,68.66,1004.70,0.0000,5.11,242,18.31,30.55,11.19
2372,2017-08-17T11:14:00,24.44,538.01,66.49,1004.52,0.0000,11.39,248,17.80,30.18,16.80
2373,2017-08-17T11:24:00,24.59,448.70,66.87,1004.61,0.0000,9.89,248,18.03,30.50,14.40
2374,2017-08-17T11:34:00,24.67,395.76,64.63,1004.43,0.0000,11.66,239,17.57,30.25,16.63
2375,2017-08-17T11:44:00,24.72,759.26,64.84,1004.33,0.0000,11.29,227,17.66,30.36,13.59
2376,2017-08-17T11:54:00,25.10,569.12,61.38,1004.27,0.0000,10.69,237,17.16,30.39,14.83
2377,2017-08-17T12:04:00,25.04,608.92,61.57,1004.39,0.0000,12.41,246,17.15,30.33,18.63
2378,2017-08-17T12:14:00,25.63,783.09,59.97,1004.22,0.0000,10.36,227,17.29,31.01,14.00
2379,2017-08-17T12:24:00,25.73,485.21,60.30,1004.19,0.0000,8.04,236,17.47,31.24,12.11
2380,2017-08-17T12:34:00,25.43,431.28,60.91,1004.19,0.0000,9.49,278,17.35,30.86,11.82
2381,2017-08-17T12:44:00,25.19,423.56,61.19,1004.20,0.0000,12.80,242,17.20,30.51,18.54
2382,2017-08-17T12:54:00,25.43,551.86,59.20,1004.02,0.0000,10.13,259,16.90,30.55,14.34
2383,2017-08-17T13:04:00,26.05,818.42,59.01,1004.01,0.0000,9.36,239,17.43,31.53,11.11
2384,2017-08-17T13:14:00,26.43,656.98,56.46,1003.90,0.0000,10.37,232,17.08,31.66,16.25
2385,2017-08-17T13:24:00,26.92,544.89,56.71,1003.79,0.0000,8.99,235,17.61,32.53,15.41
2386,2017-08-17T13:34:00,26.31,432.21,56.25,1003.74,0.0000,9.44,251,16.91,31.43,13.94
2387,2017-08-17T13:39:00,26.45,449.64,56.84,1003.68,0.0000,9.35,257,17.21,31.77,13.94
2388,2017-08-17T13:54:00,26.43,527.27,56.03,1003.61,0.0000,10.56,230,16.97,31.59,14.23
2389,2017-08-17T14:04:00,26.70,350.47,53.56,1003.36,0.0000,9.97,230,16.50,31.55,17.17
2390,2017-08-17T14:14:00,26.89,775.45,55.04,1003.40,0.0000,7.16,250,17.11,32.14,10.28
2391,2017-08-17T14:24:00,26.87,423.79,52.01,1003.44,0.0000,11.97,246,16.20,31.52,16.61
2392,2017-08-17T14:34:00,27.08,816.07,52.37,1003.42,0.0000,10.70,234,16.50,31.93,14.22
2393,2017-08-17T14:44:00,27.26,927.30,51.03,1003.25,0.0000,12.28,203,16.26,31.95,16.93
2394,2017-08-17T14:54:00,27.00,859.42,53.34,1003.28,0.0000,11.99,246,16.72,32.00,18.31
2395,2017-08-17T15:04:00,26.53,250.09,54.67,1003.32,0.0000,12.52,269,16.67,31.50,17.29
2396,2017-08-17T15:14:00,27.05,740.07,51.42,1003.12,0.0000,10.79,271,16.19,31.69,13.44
2397,2017-08-17T15:24:00,27.31,418.05,48.97,1003.22,0.0000,12.51,247,15.66,31.61,15.29
2398,2017-08-17T15:34:00,27.39,277.80,48.94,1003.06,0.0000,11.69,258,15.72,31.73,17.42
2399,2017-08-17T15:44:00,27.29,854.68,50.22,1002.94,0.0000,10.21,280,16.03,31.83,14.97
2400,2017-08-17T15:54:00,27.58,715.76,47.46,1002.84,0.0000,11.36,255,15.42,31.73,16.85
2401,2017-08-17T16:04:00,27.88,727.42,47.60,1002.79,0.0000,12.42,262,15.73,32.22,18.92
2402,2017-08-17T16:14:00,28.38,752.90,43.82,1002.77,0.0000,9.91,253,14.90,32.20,14.80
2403,2017-08-17T16:24:00,27.86,308.90,44.22,1002.74,0.0000,13.30,246,14.58,31.50,17.32
2404,2017-08-17T16:34:00,28.00,542.51,44.42,1002.78,0.0000,11.32,256,14.76,31.74,15.17
2405,2017-08-17T16:44:00,27.72,389.48,44.42,1002.93,0.0000,14.16,272,14.52,31.32,20.03
2406,2017-08-17T16:54:00,27.64,355.78,45.72,1002.70,0.0000,9.69,252,14.89,31.46,14.43
2407,2017-08-17T16:59:00,27.73,256.62,44.76,1002.77,0.0000,10.85,252,14.64,31.40,16.19
2408,2017-08-17T17:14:00,27.39,192.81,45.61,1002.75,0.0000,11.63,263,14.63,31.06,16.74
2409,2017-08-17T17:24:00,27.70,456.30,44.20,1002.70,0.0000,8.61,256,14.42,31.25,13.02
2410,2017-08-17T17:34:00,28.15,397.02,41.96,1002.89,0.0000,10.86,271,14.02,31.46,14.03
2411,2017-08-17T17:44:00,28.02,468.47,41.06,1002.87,0.0000,13.33,275,13.57,31.08,19.48
2412,2017-08-17T17:54:00,28.06,371.95,41.30,1002.82,0.0000,12.46,279,13.70,31.19,17.64
2413,2017-08-17T18:04:00,28.03,438.23,40.11,1002.78,0.0000,13.31,284,13.23,30.90,17.46
2414,2017-08-17T18:14:00,28.02,378.83,40.31,1002.74,0.0000,11.92,263,13.29,30.92,15.72
2415,2017-08-17T18:24:00,28.07,122.18,39.62,1002.80,0.0000,8.95,261,13.07,30.85,11.59
2416,2017-08-17T18:34:00,28.09,267.04,39.82,1002.73,0.0000,11.09,279,13.16,30.92,13.82
2417,2017-08-17T18:44:00,27.83,250.16,40.48,1002.68,0.0000,9.90,261,13.19,30.68,13.44
2418,2017-08-17T18:54:00,27.54,157.73,40.79,1002.64,0.0000,8.29,272,13.04,30.30,11.01
2419,2017-08-17T19:04:00,27.41,148.30,41.04,1002.41,0.0000,7.61,256,13.02,30.16,9.78
2420,2017-08-17T19:14:00,27.74,101.62,40.99,1002.35,0.0000,4.99,272,13.30,30.64,8.04
2421,2017-08-17T19:24:00,27.40,89.35,41.12,1002.44,0.0000,7.27,274,13.04,30.17,11.16
2422,2017-08-17T19:34:00,27.26,80.07,41.65,1002.58,0.0000,7.83,258,13.11,30.06,10.34
2423,2017-08-17T19:44:00,27.17,57.19,41.79,1002.41,0.0000,6.25,260,13.08,29.96,10.71
2424,2017-08-17T19:49:00,27.06,50.22,42.06,1002.48,0.0000,5.95,243,13.08,29.85,8.49
2425,2017-08-17T20:04:00,26.87,17.60,42.82,1002.40,0.0000,4.08,238,13.19,29.71,7.71
2426,2017-08-17T20:14:00,26.84,16.86,43.13,1002.33,0.0000,3.04,233,13.27,29.73,4.51
2427,2017-08-17T20:24:00,26.74,11.50,43.75,1002.29,0.0000,2.54,212,13.40,29.70,3.77
2428,2017-08-17T20:34:00,26.52,4.36,45.93,1002.28,0.0000,3.13,179,13.94,29.79,3.67
2429,2017-08-17T20:44:00,25.99,1.61,49.06,1002.36,0.0000,2.78,164,14.48,29.57,4.33
2430,2017-08-17T20:54:00,25.59,0.37,50.39,1002.41,0.0000,4.31,178,14.52,29.20,6.05
2431,2017-08-17T21:04:00,25.50,0.35,51.04,1002.44,0.0000,0.93,220,14.64,29.18,1.81
2432,2017-08-17T21:14:00,25.57,0.36,51.34,1002.55,0.0000,1.78,228,14.80,29.34,2.57
2433,2017-08-17T21:24:00,25.54,0.39,51.13,1002.58,0.0000,1.66,271,14.71,29.26,2.51
2434,2017-08-17T21:34:00,25.57,0.20,51.97,1002.72,0.0000,1.25,223,14.99,29.46,2.51
2435,2017-08-17T21:44:00,25.29,0.15,49.97,1002.75,0.0000,1.82,7,14.12,28.66,2.38
2436,2017-08-17T21:54:00,25.01,-0.03,50.81,1002.65,0.0000,1.94,354,14.13,28.39,3.12
2437,2017-08-17T22:04:00,24.83,-0.09,53.95,1002.77,0.0000,1.05,66,14.88,28.65,2.24
2438,2017-08-17T22:14:00,24.45,0.07,58.00,1002.65,0.0000,3.17,100,15.65,28.75,4.30
2439,2017-08-17T22:24:00,24.17,0.06,59.03,1002.74,0.0000,0.85,78,15.67,28.49,1.91
2440,2017-08-17T22:34:00,23.95,-0.04,61.91,1002.76,0.0000,3.57,123,16.20,28.60,5.12
2441,2017-08-17T22:44:00,23.82,0.00,62.44,1002.78,0.0000,2.29,68,16.22,28.48,2.91
2442,2017-08-17T22:54:00,23.57,0.09,64.09,1002.73,0.0000,2.98,95,16.40,28.35,4.11
2443,2017-08-17T23:04:00,23.20,0.08,66.25,1002.79,0.0000,5.49,126,16.57,28.10,6.60
2444,2017-08-17T23:14:00,22.92,0.09,67.07,1002.82,0.0000,3.67,134,16.49,27.76,5.19
2445,2017-08-17T23:24:00,22.84,0.04,66.88,1002.93,0.0000,1.10,94,16.37,27.61,1.99
2446,2017-08-17T23:34:00,22.99,-0.18,66.63,1002.97,0.0000,1.30,90,16.45,27.81,3.28
2447,2017-08-17T23:44:00,22.81,-0.06,67.78,1002.96,0.0000,3.23,107,16.55,27.69,5.25
2448,2017-08-17T23:54:00,22.49,-0.04,68.88,1002.98,0.0000,2.74,109,16.49,27.33,3.82
2449,2017-08-18T00:04:00,22.25,0.07,70.45,1003.07,0.0000,3.66,129,16.62,27.18,4.60
2450,2017-08-18T00:14:00,22.11,-0.03,71.74,1002.84,0.0000,4.17,122,16.78,27.15,4.91
2451,2017-08-18T00:24:00,21.90,-0.08,72.49,1002.97,0.0000,4.09,125,16.74,26.91,4.78
2452,2017-08-18T00:34:00,21.65,-0.10,72.80,1002.97,0.0000,3.84,114,16.56,26.54,4.60
2453,2017-08-18T00:44:00,21.47,-0.08,72.38,1003.02,0.0000,3.32,112,16.29,26.18,4.71
2454,2017-08-18T00:54:00,21.33,-0.04,72.95,1003.04,0.0000,3.29,129,16.29,26.04,4.97
2455,2017-08-18T01:04:00,21.41,-0.11,74.15,1003.00,0.0000,2.68,105,16.62,26.35,3.87
2456,2017-08-18T01:14:00,21.34,-0.15,74.83,1002.96,0.0000,2.43,109,16.69,26.32,3.43
2457,2017-08-18T01:24:00,21.28,0.15,74.32,1002.91,0.0000,1.58,175,16.53,26.15,2.28
2458,2017-08-18T01:34:00,21.11,-0.05,75.20,1002.82,0.0000,2.89,125,16.55,25.99,4.27
2459,2017-08-18T01:44:00,20.96,-0.13,76.13,1002.70,0.0000,2.58,118,16.60,25.88,4.08
2460,2017-08-18T01:54:00,20.84,0.09,76.18,1002.74,0.0000,2.18,172,16.50,25.70,4.67
2461,2017-08-18T02:04:00,20.55,0.09,76.50,1002.66,0.0000,3.69,151,16.28,25.26,5.38
2462,2017-08-18T02:14:00,20.36,-0.02,75.21,1002.56,0.0000,3.52,155,15.83,24.79,5.11
2463,2017-08-18T02:24:00,20.40,0.16,77.07,1002.48,0.0000,2.44,206,16.25,25.09,3.80
2464,2017-08-18T02:34:00,20.26,0.21,76.68,1002.46,0.0000,2.19,200,16.04,24.81,3.45
2465,2017-08-18T02:44:00,20.12,0.12,75.07,1002.41,0.0000,3.18,214,15.57,24.38,4.72
2466,2017-08-18T02:54:00,20.07,0.10,75.85,1002.21,0.0000,4.59,181,15.68,24.40,5.78
2467,2017-08-18T03:04:00,19.98,0.21,75.12,1002.23,0.0000,2.16,246,15.44,19.98,3.81
2468,2017-08-18T03:14:00,19.85,-0.01,77.40,1002.22,0.0000,2.68,189,15.79,19.85,3.41
2469,2017-08-18T03:24:00,19.76,0.07,77.53,1002.18,0.0000,1.52,236,15.73,19.76,3.17
2470,2017-08-18T03:34:00,19.51,0.18,78.25,1002.20,0.0000,3.03,210,15.62,19.51,4.43
2471,2017-08-18T03:44:00,19.46,0.18,78.33,1002.20,0.0000,3.36,203,15.60,19.46,5.25
2472,2017-08-18T03:54:00,19.45,0.07,77.92,1002.17,0.0000,3.71,195,15.50,19.45,5.03
2473,2017-08-18T04:04:00,19.41,0.07,78.18,1002.31,0.0000,3.08,208,15.52,19.41,5.14
2474,2017-08-18T04:14:00,19.37,-0.04,78.45,1002.23,0.0000,3.49,176,15.53,19.37,5.56
2475,2017-08-18T04:24:00,19.18,-0.05,79.05,1002.19,0.0000,2.92,138,15.46,19.18,4.40
2476,2017-08-18T04:34:00,19.11,0.08,79.28,1002.03,0.0000,2.89,206,15.44,19.11,4.78
2477,2017-08-18T04:44:00,19.05,0.01,79.04,1001.90,0.0000,3.89,192,15.33,19.05,5.22
2478,2017-08-18T04:54:00,18.99,0.08,78.63,1001.97,0.0000,2.76,180,15.20,18.99,3.99
2479,2017-08-18T05:04:00,19.01,0.11,78.85,1001.97,0.0000,2.21,208,15.26,19.01,3.00
2480,2017-08-18T05:14:00,18.98,0.04,78.68,1002.05,0.0000,1.80,168,15.19,18.98,3.28
2481,2017-08-18T05:24:00,18.89,-0.01,78.81,1002.01,0.0000,2.08,188,15.14,18.89,4.06
2482,2017-08-18T05:34:00,18.85,-0.02,79.03,1001.99,0.0000,3.01,182,15.14,18.85,4.12
2483,2017-08-18T05:44:00,18.78,0.02,79.26,1001.99,0.0000,3.01,156,15.12,18.78,3.98
2484,2017-08-18T05:54:00,18.75,0.12,78.93,1002.04,0.0000,3.47,179,15.02,18.75,4.64
2485,2017-08-18T06:04:00,18.65,0.59,79.15,1001.98,0.0000,3.13,221,14.97,18.65,4.39
2486,2017-08-18T06:14:00,18.58,1.97,79.62,1001.67,0.0000,3.32,202,14.99,18.58,4.64
2487,2017-08-18T06:24:00,18.65,7.40,79.53,1001.79,0.0000,2.94,189,15.04,18.65,4.13
2488,2017-08-18T06:34:00,18.59,12.47,79.91,1001.69,0.0000,3.16,211,15.06,18.59,4.45
2489,2017-08-18T06:44:00,18.60,18.45,80.25,1001.67,0.0000,3.34,209,15.14,18.60,5.32
2490,2017-08-18T06:54:00,18.64,23.93,80.12,1001.63,0.0000,1.98,218,15.15,18.64,3.12
2491,2017-08-18T07:04:00,18.72,28.47,80.16,1001.77,0.0000,2.46,205,15.23,18.72,4.23
2492,2017-08-18T07:14:00,18.78,33.37,79.62,1001.75,0.0000,3.56,215,15.19,18.78,4.93
2493,2017-08-18T07:24:00,18.97,28.35,78.11,1001.56,0.0000,2.51,197,15.08,18.97,2.96
2494,2017-08-18T07:34:00,19.26,71.89,77.38,1001.70,0.0000,2.39,195,15.21,19.26,3.78
2495,2017-08-18T07:44:00,19.32,64.28,76.63,1001.97,0.0000,6.91,234,15.12,19.32,8.67
2496,2017-08-18T07:54:00,19.23,68.37,77.21,1002.03,0.0000,5.13,237,15.14,19.23,7.66
2497,2017-08-18T08:04:00,19.28,87.60,77.37,1002.01,0.0000,4.47,216,15.22,19.28,6.01
2498,2017-08-18T08:14:00,19.14,77.76,78.21,1001.98,0.0000,7.04,211,15.26,19.14,8.16
2499,2017-08-18T08:24:00,19.23,66.64,77.91,1001.86,0.0000,5.14,210,15.28,19.23,7.69
2500,2017-08-18T08:34:00,19.38,85.09,76.75,1001.65,0.0000,6.26,227,15.20,19.38,8.35
2501,2017-08-18T08:39:00,19.53,87.53,76.14,1001.48,0.0000,6.60,232,15.22,19.53,9.93
