_id,Date and time (YYYY-MM-DD HH:MM:SS),Temperature (Degree Celcius),Global irradiance (W/m^2),Humidity (%),Atmospheric pressure (hPa; not normalized to sea level),Precipitation (mm),Average wind speed (km/h; 10min window),Wind direction (Degree),Dew point (Degree Celcius),Apparent temperature (Degree Celcius),Maximum wind speed (km/h; 10min window)
241,2017-12-02T16:05:00,0.32,13.04,84.84,1010.81,0.0000,10.72,9,-1.93,-3.12,12.30
242,2017-12-02T16:15:00,0.41,6.49,85.75,1010.93,0.0000,8.20,358,-1.69,-2.32,10.47
243,2017-12-02T16:25:00,0.15,3.37,85.87,1010.93,0.0000,8.92,8,-1.93,-2.84,12.40
244,2017-12-02T16:35:00,0.05,1.65,84.97,1010.93,0.0000,10.17,7,-2.17,-3.30,12.84
245,2017-12-02T16:45:00,0.25,0.47,83.94,1010.89,0.0000,7.72,9,-2.14,-2.36,10.06
246,2017-12-02T16:55:00,0.17,-0.29,83.64,1010.91,0.0000,9.26,15,-2.27,-2.91,11.44
247,2017-12-02T17:05:00,0.41,-0.59,82.59,1010.91,0.0000,9.94,30,-2.20,-2.81,12.18
248,2017-12-02T17:15:00,-0.44,-0.61,80.41,1010.91,0.0000,12.29,34,-3.40,-4.41,16.46
249,2017-12-02T17:25:00,-2.19,-0.63,79.66,1011.08,0.0000,10.47,30,-5.23,-6.06,14.44
250,2017-12-02T17:35:00,-0.12,-0.63,79.63,1011.10,0.0000,7.57,30,-3.21,-2.73,11.83
251,2017-12-02T17:45:00,-1.02,-0.63,79.15,1011.12,0.0000,7.37,32,-4.17,-3.72,13.30
252,2017-12-02T17:55:00,0.46,-0.61,79.80,1011.27,0.0000,7.54,38,-2.62,-2.06,13.34
253,2017-12-02T18:05:00,-0.46,-0.58,79.60,1010.95,0.0000,6.39,34,-3.54,-2.71,9.52
254,2017-12-02T18:15:00,-0.44,-0.62,80.27,1011.27,0.0000,10.21,31,-3.41,-3.89,13.16
255,2017-12-02T18:25:00,-0.03,-0.59,81.03,1011.32,0.0000,7.22,31,-2.89,-2.51,9.51
256,2017-12-02T18:35:00,-0.03,-0.63,82.09,1011.31,0.0000,7.70,14,-2.72,-2.68,10.60
257,2017-12-02T18:45:00,0.03,-0.64,81.83,1011.36,0.0000,8.80,17,-2.70,-2.95,13.24
258,2017-12-02T18:55:00,-0.73,-0.63,82.07,1011.61,0.0000,9.37,11,-3.40,-4.01,12.49
259,2017-12-02T19:05:00,-0.12,-0.61,82.50,1011.69,0.0000,9.52,18,-2.73,-3.32,12.90
260,2017-12-02T19:15:00,-0.53,-0.59,82.37,1011.75,0.0000,9.31,22,-3.16,-3.76,10.90
261,2017-12-02T19:25:00,0.11,-0.59,81.83,1011.85,0.0000,9.71,25,-2.62,-3.11,14.40
262,2017-12-02T19:35:00,-0.02,-0.62,81.76,1011.85,0.0000,10.02,30,-2.76,-3.34,14.46
263,2017-12-02T19:45:00,2.08,-0.62,81.58,1011.81,0.0000,9.82,18,-0.73,-0.78,13.36
264,2017-12-02T19:55:00,0.62,-0.55,82.61,1011.95,0.0000,9.21,18,-1.99,-2.36,12.14
265,2017-12-02T20:05:00,0.16,-0.60,82.43,1012.07,0.0000,9.34,32,-2.47,-2.94,12.40
266,2017-12-02T20:15:00,-0.68,-0.62,82.28,1012.07,0.0000,9.98,36,-3.32,-4.12,11.77
267,2017-12-02T20:25:00,0.23,-0.59,82.30,1012.23,0.0000,9.47,37,-2.43,-2.90,12.00
268,2017-12-02T20:35:00,0.30,-0.59,82.44,1012.26,0.0000,7.98,24,-2.33,-2.38,10.06
269,2017-12-02T20:45:00,-0.23,-0.62,82.05,1012.26,0.0000,8.39,29,-2.92,-3.13,10.83
270,2017-12-02T20:55:00,-0.19,-0.63,81.80,1012.22,0.0000,6.38,37,-2.92,-2.39,8.77
271,2017-12-02T21:05:00,-0.03,-0.62,81.44,1012.31,0.0000,9.81,44,-2.82,-3.30,12.98
272,2017-12-02T21:15:00,-0.12,-0.59,81.35,1012.37,0.0000,9.01,32,-2.93,-3.19,12.84
273,2017-12-02T21:25:00,0.09,-0.61,81.75,1012.30,0.0000,10.05,39,-2.66,-3.22,13.22
274,2017-12-02T21:35:00,-0.42,-0.64,83.33,1012.44,0.0000,8.43,19,-2.90,-3.37,14.19
275,2017-12-02T21:45:00,0.03,-0.56,83.79,1012.26,0.0000,7.12,21,-2.38,-2.41,9.96
276,2017-12-02T21:55:00,-0.43,-0.63,83.39,1012.21,0.0000,7.91,35,-2.89,-3.21,10.90
277,2017-12-02T22:05:00,-0.40,-0.62,83.66,1012.15,0.0000,6.48,43,-2.82,-2.67,9.39
278,2017-12-02T22:15:00,-0.23,-0.60,82.66,1012.11,0.0000,8.82,36,-2.82,-3.26,14.49
279,2017-12-02T22:25:00,-0.33,-0.63,82.67,1012.03,0.0000,7.54,36,-2.91,-2.97,10.33
280,2017-12-02T22:35:00,-0.44,-0.59,81.98,1012.15,0.0000,5.54,43,-3.14,-2.34,9.47
281,2017-12-02T22:45:00,-0.41,-0.61,82.75,1012.15,0.0000,7.69,27,-2.98,-3.12,11.18
282,2017-12-02T22:55:00,-0.47,-0.62,82.83,1012.20,0.0000,5.95,29,-3.02,-2.54,7.44
283,2017-12-02T23:05:00,-0.31,-0.61,83.36,1012.24,0.0000,6.27,23,-2.79,-2.49,9.02
284,2017-12-02T23:15:00,-0.47,-0.58,83.24,1012.18,0.0000,8.31,1,-2.96,-3.39,12.06
285,2017-12-02T23:25:00,-0.51,-0.61,83.05,1012.10,0.0000,5.96,20,-3.02,-2.59,7.94
286,2017-12-02T23:35:00,-0.59,-0.60,83.13,1011.99,0.0000,7.64,34,-3.10,-3.32,10.09
287,2017-12-02T23:45:00,-0.27,-0.56,83.12,1012.01,0.0000,8.23,24,-2.78,-3.12,11.44
288,2017-12-02T23:55:00,-0.71,-0.59,82.75,1012.11,0.0000,7.50,23,-3.27,-3.40,9.47
289,2017-12-03T00:05:00,-1.33,-0.61,81.53,1012.10,0.0000,10.36,20,-4.07,-5.00,15.25
290,2017-12-03T00:15:00,-0.34,-0.63,81.57,1012.12,0.0000,10.37,35,-3.11,-3.82,15.30
291,2017-12-03T00:25:00,-0.78,-0.58,81.16,1012.16,0.0000,5.52,27,-3.60,-2.72,8.18
292,2017-12-03T00:35:00,-0.60,-0.60,81.05,1012.14,0.0000,7.00,44,-3.44,-3.10,10.08
293,2017-12-03T00:45:00,-0.10,-0.59,81.41,1012.08,0.0000,8.75,33,-2.90,-3.09,12.40
294,2017-12-03T00:55:00,-1.91,-0.60,81.60,1011.95,0.0000,7.36,51,-4.63,-4.76,9.61
295,2017-12-03T01:05:00,-0.87,-0.60,82.22,1012.01,0.0000,7.76,43,-3.52,-3.68,10.78
296,2017-12-03T01:15:00,-0.71,-0.60,82.32,1011.91,0.0000,5.27,57,-3.34,-2.52,8.90
297,2017-12-03T01:25:00,-0.69,-0.61,82.81,1011.87,0.0000,5.57,25,-3.24,-2.63,8.03
298,2017-12-03T01:35:00,-0.81,-0.61,83.07,1011.89,0.0000,6.46,29,-3.32,-3.14,8.14
299,2017-12-03T01:45:00,-0.78,-0.60,82.76,1011.80,0.0000,6.58,44,-3.34,-3.16,9.57
300,2017-12-03T01:55:00,-0.66,-0.62,83.04,1011.83,0.0000,5.76,39,-3.18,-2.68,7.85
301,2017-12-03T02:05:00,-0.85,-0.60,83.36,1011.79,0.0000,7.08,44,-3.31,-3.42,10.16
302,2017-12-03T02:15:00,-0.68,-0.60,83.60,1011.72,0.0000,4.87,40,-3.10,-0.68,8.36
303,2017-12-03T02:25:00,-0.67,-0.63,82.78,1011.71,0.0000,5.42,17,-3.23,-2.54,9.95
304,2017-12-03T02:35:00,-0.74,-0.60,83.58,1011.95,0.0000,6.25,26,-3.17,-2.98,9.65
305,2017-12-03T02:45:00,-0.82,-0.59,83.39,1012.01,0.0000,4.69,38,-3.28,-0.82,7.64
306,2017-12-03T02:55:00,-0.92,-0.61,83.10,1011.97,0.0000,4.83,50,-3.42,-0.92,7.12
307,2017-12-03T03:05:00,-0.51,-0.61,83.15,1012.05,0.0000,5.48,22,-3.01,-2.38,7.10
308,2017-12-03T03:15:00,-0.65,-0.62,83.28,1012.07,0.0000,7.44,35,-3.13,-3.31,9.48
309,2017-12-03T03:25:00,-0.56,-0.63,83.38,1012.07,0.0000,6.63,38,-3.02,-2.91,9.44
310,2017-12-03T03:35:00,-0.71,-0.61,84.31,1011.97,0.0000,6.60,26,-3.03,-3.09,8.70
311,2017-12-03T03:45:00,-0.69,-0.59,83.08,1012.18,0.0000,6.12,359,-3.20,-2.87,9.54
312,2017-12-03T03:55:00,-0.68,-0.61,84.13,1011.97,0.0000,7.65,2,-3.02,-3.42,9.89
313,2017-12-03T04:05:00,-0.94,-0.61,83.89,1012.07,0.0000,5.86,10,-3.31,-3.04,6.82
314,2017-12-03T04:15:00,-0.47,-0.61,84.35,1012.11,0.0000,4.68,16,-2.79,-0.47,7.43
315,2017-12-03T04:25:00,-0.71,-0.58,83.85,1012.11,0.0000,5.28,0,-3.10,-2.53,6.84
316,2017-12-03T04:35:00,-0.71,-0.61,84.15,1012.07,0.0000,4.58,24,-3.05,-0.71,7.13
317,2017-12-03T04:45:00,-0.76,-0.59,84.30,1012.17,0.0000,4.93,24,-3.08,-0.76,8.10
318,2017-12-03T04:55:00,-0.60,-0.58,83.57,1012.01,0.0000,4.10,343,-3.03,-0.60,5.31
319,2017-12-03T05:05:00,-0.51,-0.63,83.55,1012.09,0.0000,2.94,4,-2.94,-0.51,5.31
320,2017-12-03T05:15:00,-0.71,-0.61,83.48,1012.05,0.0000,4.17,358,-3.16,-0.71,5.62
321,2017-12-03T05:25:00,-0.93,-0.64,83.70,1011.99,0.0000,5.72,38,-3.34,-2.98,8.43
322,2017-12-03T05:35:00,-0.77,-0.60,82.73,1012.05,0.0000,5.12,25,-3.34,-2.53,6.57
323,2017-12-03T05:45:00,-0.94,-0.61,83.05,1011.98,0.0000,6.26,39,-3.45,-3.21,8.51
324,2017-12-03T05:55:00,-0.75,-0.60,83.14,1011.91,0.0000,3.49,5,-3.25,-0.75,5.75
325,2017-12-03T06:05:00,-0.72,-0.59,81.89,1011.83,0.0000,1.92,39,-3.43,-0.72,4.60
326,2017-12-03T06:15:00,-0.74,-0.62,82.24,1011.81,0.0000,2.17,34,-3.39,-0.74,4.39
327,2017-12-03T06:25:00,-0.75,-0.59,82.38,1012.01,0.0000,1.55,108,-3.37,-0.75,4.37
328,2017-12-03T06:35:00,-0.68,-0.61,82.47,1012.03,0.0000,2.37,55,-3.29,-0.68,3.90
329,2017-12-03T06:45:00,-0.58,-0.60,82.39,1012.29,0.0000,2.49,353,-3.21,-0.58,3.85
330,2017-12-03T06:55:00,-0.99,-0.60,83.34,1012.47,0.0000,6.20,338,-3.45,-3.24,8.68
331,2017-12-03T07:05:00,-0.71,-0.59,83.15,1012.48,0.0000,3.01,352,-3.21,-0.71,5.38
332,2017-12-03T07:15:00,-0.77,-0.59,81.97,1012.55,0.0000,4.86,359,-3.46,-0.77,8.64
333,2017-12-03T07:25:00,-0.81,-0.58,82.08,1012.25,0.0000,4.34,357,-3.49,-0.81,7.76
334,2017-12-03T07:35:00,-0.85,-0.53,81.13,1012.32,0.0000,3.38,334,-3.68,-0.85,5.96
335,2017-12-03T07:45:00,-0.63,-0.34,81.11,1012.49,0.0000,2.58,343,-3.46,-0.63,3.91
336,2017-12-03T07:55:00,-0.70,0.09,79.15,1012.63,0.0000,1.90,0,-3.85,-0.70,3.03
337,2017-12-03T08:05:00,-0.59,1.34,79.24,1012.83,0.0000,2.36,349,-3.73,-0.59,3.67
338,2017-12-03T08:15:00,-0.64,8.47,77.21,1012.57,0.0000,1.22,154,-4.13,-0.64,1.82
339,2017-12-03T08:25:00,-0.74,12.28,76.36,1012.95,0.0000,1.61,24,-4.38,-0.74,2.10
340,2017-12-03T08:35:00,-0.57,33.35,75.67,1012.29,0.0000,1.74,192,-4.33,-0.57,3.10
341,2017-12-03T08:38:00,-0.54,39.09,76.17,1012.42,0.0000,2.13,182,-4.22,-0.54,3.10
342,2017-12-03T08:55:00,-0.47,39.53,75.82,1012.56,0.0000,3.29,191,-4.21,-0.47,5.04
343,2017-12-03T09:05:00,-0.18,42.18,77.94,1012.55,0.0000,3.81,168,-3.56,-0.18,5.67
344,2017-12-03T09:15:00,-0.20,40.71,78.60,1012.72,0.0000,3.10,158,-3.47,-0.20,4.73
345,2017-12-03T09:25:00,-0.31,42.97,77.54,1012.70,0.0000,5.42,184,-3.75,-2.14,7.60
346,2017-12-03T09:35:00,-0.27,57.03,77.69,1012.76,0.0000,5.60,196,-3.69,-2.17,7.90
347,2017-12-03T09:45:00,-0.25,61.20,77.88,1012.96,0.0000,4.80,239,-3.64,-0.25,6.98
348,2017-12-03T09:55:00,-0.11,49.57,78.07,1012.94,0.0000,3.90,221,-3.47,-0.11,5.46
349,2017-12-03T10:05:00,-0.23,37.94,79.41,1013.23,0.0000,5.87,239,-3.36,-2.24,8.44
350,2017-12-03T10:15:00,-0.18,38.68,78.14,1013.14,0.0000,4.82,236,-3.52,-0.18,6.85
351,2017-12-03T10:25:00,-0.12,30.46,77.68,1013.30,0.0000,4.74,235,-3.54,-0.12,7.19
352,2017-12-03T10:35:00,-0.20,24.43,78.55,1013.28,0.0000,6.87,238,-3.47,-2.59,9.10
353,2017-12-03T10:45:00,-0.10,32.27,79.25,1013.36,0.0000,5.07,225,-3.26,-1.74,10.02
354,2017-12-03T10:55:00,-0.14,23.51,80.08,1013.28,0.0000,6.39,239,-3.16,-2.34,8.26
355,2017-12-03T11:05:00,0.10,29.15,79.94,1013.21,0.0000,5.18,238,-2.95,-1.56,7.07
356,2017-12-03T11:15:00,0.08,34.98,79.57,1013.10,0.0000,4.57,232,-3.03,0.08,6.80
357,2017-12-03T11:25:00,0.16,39.03,79.53,1013.08,0.0000,6.45,242,-2.96,-2.01,10.68
358,2017-12-03T11:35:00,0.11,79.18,76.74,1012.95,0.0000,8.24,244,-3.49,-2.69,10.43
359,2017-12-03T11:45:00,0.20,94.35,75.03,1012.87,0.0000,8.89,232,-3.70,-2.77,10.47
360,2017-12-03T11:55:00,0.37,118.18,73.41,1012.74,0.0000,7.29,243,-3.83,-2.08,12.87
361,2017-12-03T12:05:00,0.43,97.93,69.47,1012.65,0.0000,6.73,254,-4.50,-1.81,12.68
362,2017-12-03T12:15:00,0.35,90.86,69.79,1012.55,0.0000,9.61,231,-4.52,-2.80,11.07
363,2017-12-03T12:25:00,0.39,96.95,68.84,1012.44,0.0000,10.67,236,-4.66,-3.02,13.85
364,2017-12-03T12:35:00,0.32,90.26,69.00,1012.30,0.0000,11.85,239,-4.69,-3.38,14.48
365,2017-12-03T12:45:00,0.41,82.75,69.87,1012.15,0.0000,9.90,242,-4.45,-2.80,15.74
366,2017-12-03T12:55:00,0.36,75.94,70.59,1012.04,0.0000,11.02,231,-4.36,-3.14,15.37
367,2017-12-03T13:05:00,0.47,72.49,70.42,1011.94,0.0000,10.16,220,-4.29,-2.80,13.05
368,2017-12-03T13:15:00,0.46,65.53,69.62,1012.00,0.0000,11.26,230,-4.44,-3.07,15.93
369,2017-12-03T13:25:00,0.34,57.26,72.06,1011.96,0.0000,10.97,239,-4.10,-3.15,15.15
370,2017-12-03T13:35:00,0.17,51.26,75.21,1012.01,0.0000,9.83,239,-3.70,-3.07,13.25
371,2017-12-03T13:45:00,-0.05,55.85,78.12,1011.92,0.0000,11.05,238,-3.40,-3.64,16.35
372,2017-12-03T13:55:00,-0.07,56.30,79.77,1011.79,0.0000,9.81,242,-3.14,-3.35,14.56
373,2017-12-03T14:05:00,-0.24,50.12,81.18,1011.78,0.0000,9.71,244,-3.07,-3.52,13.88
374,2017-12-03T14:15:00,-0.22,42.78,83.64,1011.85,0.0000,9.43,240,-2.66,-3.43,13.19
375,2017-12-03T14:25:00,-0.35,38.29,85.91,1011.82,0.0000,9.66,227,-2.42,-3.65,16.88
376,2017-12-03T14:35:00,-0.56,34.16,88.02,1011.72,0.0150,10.05,243,-2.29,-4.00,15.03
377,2017-12-03T14:45:00,-0.51,31.36,89.14,1011.66,0.0250,8.80,238,-2.08,-3.59,13.08
378,2017-12-03T14:55:00,-0.42,35.45,90.80,1011.62,0.0500,9.19,245,-1.74,-3.59,12.99
379,2017-12-03T15:05:00,-2.48,28.09,91.98,1011.62,0.0500,10.31,236,-3.61,-6.37,15.17
380,2017-12-03T15:15:00,0.58,23.16,92.56,1011.78,0.0550,9.50,242,-0.49,-2.50,11.81
381,2017-12-03T15:25:00,-1.55,22.45,93.03,1011.66,0.0650,10.46,243,-2.53,-5.29,16.11
382,2017-12-03T15:35:00,0.08,20.19,93.28,1011.77,0.0250,13.04,238,-0.88,-3.94,18.97
383,2017-12-03T15:45:00,1.39,14.05,93.50,1011.96,0.0200,10.04,244,0.46,-1.67,15.18
384,2017-12-03T15:55:00,-0.79,11.58,93.36,1011.77,0.0250,10.85,241,-1.72,-4.48,14.15
385,2017-12-03T16:05:00,-0.70,6.84,93.35,1012.09,0.0200,11.47,241,-1.64,-4.53,15.12
386,2017-12-03T16:15:00,-1.42,4.74,93.49,1012.05,0.0300,10.86,242,-2.33,-5.23,15.72
387,2017-12-03T16:25:00,-0.85,1.94,93.58,1012.03,0.0150,10.72,237,-1.76,-4.52,15.10
388,2017-12-03T16:35:00,-1.09,0.77,93.72,1012.05,0.0250,10.58,233,-1.97,-4.78,14.58
389,2017-12-03T16:45:00,-0.77,-0.14,93.72,1012.14,0.0300,9.28,244,-1.65,-4.03,14.48
390,2017-12-03T16:55:00,-1.04,-0.51,93.59,1012.22,0.0250,15.11,234,-1.95,-5.73,19.24
391,2017-12-03T17:05:00,-1.03,-0.60,93.67,1012.04,0.0350,12.06,243,-1.92,-5.06,16.85
392,2017-12-03T17:15:00,-0.98,-0.63,93.88,1012.10,0.0600,12.11,240,-1.83,-5.01,16.15
393,2017-12-03T17:25:00,-1.20,-0.56,94.06,1012.02,0.0450,11.07,240,-2.03,-5.03,14.14
394,2017-12-03T17:35:00,-0.95,-0.56,94.20,1012.08,0.0750,10.55,239,-1.77,-4.60,18.05
395,2017-12-03T17:45:00,-0.65,-0.54,94.43,1012.06,0.0800,11.99,244,-1.44,-4.59,18.04
396,2017-12-03T17:55:00,-0.87,-0.59,94.64,1012.10,0.0600,8.44,236,-1.62,-3.90,12.73
397,2017-12-03T18:05:00,0.51,-0.61,94.78,1012.08,0.0450,9.23,231,-0.22,-2.49,12.07
398,2017-12-03T18:15:00,-0.70,-0.59,94.84,1012.06,0.0950,10.60,228,-1.42,-4.31,14.12
399,2017-12-03T18:25:00,-0.80,-0.58,94.93,1011.98,0.0900,13.03,231,-1.51,-5.00,17.96
400,2017-12-03T18:35:00,-0.89,-0.56,95.02,1012.06,0.0850,11.68,237,-1.59,-4.81,18.05
401,2017-12-03T18:45:00,-0.76,-0.56,95.10,1012.08,0.0850,10.45,237,-1.45,-4.34,15.58
402,2017-12-03T18:55:00,-0.41,-0.55,95.19,1012.02,0.0650,12.22,235,-1.09,-4.35,18.62
403,2017-12-03T19:05:00,-0.59,-0.59,95.25,1012.08,0.0600,11.51,230,-1.26,-4.40,16.96
404,2017-12-03T19:15:00,-0.64,-0.59,95.31,1012.13,0.0450,11.80,226,-1.30,-4.53,18.64
405,2017-12-03T19:25:00,-0.58,-0.59,95.36,1012.10,0.0400,12.73,230,-1.23,-4.66,17.33
406,2017-12-03T19:35:00,-0.70,-0.58,95.38,1012.12,0.0500,9.39,235,-1.34,-3.98,14.08
407,2017-12-03T19:45:00,-0.64,-0.55,95.41,1012.06,0.0450,11.16,238,-1.28,-4.38,15.81
408,2017-12-03T19:55:00,-0.77,-0.55,95.42,1012.08,0.0300,13.97,235,-1.41,-5.16,18.05
409,2017-12-03T20:05:00,-0.56,-0.59,95.43,1012.18,0.0200,12.97,235,-1.20,-4.69,16.80
410,2017-12-03T20:15:00,-0.49,-0.59,95.44,1012.21,0.0100,14.31,239,-1.12,-4.88,19.36
411,2017-12-03T20:25:00,-0.29,-0.60,95.46,1012.23,0.0150,13.22,240,-0.93,-4.42,19.19
412,2017-12-03T20:35:00,-0.54,-0.59,95.46,1012.32,0.0150,14.01,232,-1.18,-4.89,20.02
413,2017-12-03T20:45:00,-0.64,-0.60,95.46,1012.23,0.0000,13.48,235,-1.28,-4.91,20.69
414,2017-12-03T20:55:00,0.13,-0.59,95.45,1012.40,0.0000,13.46,242,-0.51,-3.95,19.36
415,2017-12-03T21:05:00,-0.41,-0.59,95.46,1012.37,0.0000,13.32,244,-1.04,-4.59,18.21
416,2017-12-03T21:15:00,-0.40,-0.60,95.44,1012.48,0.0000,15.82,236,-1.03,-5.05,20.17
417,2017-12-03T21:25:00,0.35,-0.60,95.43,1012.51,0.0150,13.80,237,-0.29,-3.75,21.91
418,2017-12-03T21:35:00,-0.43,-0.60,95.43,1012.57,0.0300,16.76,234,-1.07,-5.27,20.73
419,2017-12-03T21:45:00,-0.38,-0.60,95.43,1012.52,0.0450,14.66,238,-1.01,-4.81,18.77
420,2017-12-03T21:55:00,-1.09,-0.59,95.47,1012.52,0.0400,13.23,239,-1.73,-5.40,17.91
421,2017-12-03T22:05:00,1.06,-0.58,95.50,1012.75,0.0400,14.87,241,0.43,-3.08,19.24
422,2017-12-03T22:15:00,0.12,-0.55,95.52,1012.90,0.0050,12.31,235,-0.51,-3.72,16.69
423,2017-12-03T22:25:00,-1.16,-0.59,95.52,1012.99,0.0050,11.73,242,-1.79,-5.15,17.33
424,2017-12-03T22:35:00,-0.32,-0.59,95.50,1013.05,0.0000,12.76,238,-0.95,-4.35,17.76
425,2017-12-03T22:45:00,-0.12,-0.56,95.45,1013.23,0.0000,13.94,237,-0.76,-4.36,18.44
426,2017-12-03T22:55:00,-0.10,-0.58,95.37,1013.13,0.0000,12.50,244,-0.75,-4.03,17.34
427,2017-12-03T23:05:00,-0.97,-0.59,95.33,1013.23,0.0000,11.90,235,-1.62,-4.95,15.20
428,2017-12-03T23:15:00,0.12,-0.60,95.27,1013.33,0.0000,12.39,241,-0.55,-3.74,18.00
429,2017-12-03T23:25:00,0.16,-0.56,95.23,1013.40,0.0000,10.17,235,-0.51,-3.16,13.86
430,2017-12-03T23:35:00,-0.49,-0.58,95.02,1013.36,0.0000,14.72,232,-1.19,-4.97,21.16
431,2017-12-03T23:45:00,-0.86,-0.58,94.93,1013.36,0.0300,15.10,232,-1.57,-5.50,20.49
432,2017-12-03T23:55:00,-0.14,-0.61,94.92,1013.38,0.0650,15.82,235,-0.86,-4.75,22.47
433,2017-12-04T00:05:00,-0.25,-0.56,94.95,1013.48,0.0450,15.51,233,-0.96,-4.82,19.14
434,2017-12-04T00:15:00,-0.15,-0.56,94.94,1013.50,0.0100,15.21,233,-0.86,-4.64,18.25
435,2017-12-04T00:25:00,0.13,-0.52,94.90,1013.21,0.0000,14.05,229,-0.59,-4.08,18.33
436,2017-12-04T00:35:00,-0.53,-0.60,94.89,1013.39,0.0000,11.99,234,-1.24,-4.44,15.84
437,2017-12-04T00:45:00,-0.03,-0.58,94.81,1013.42,0.0000,14.76,233,-0.76,-4.40,21.91
438,2017-12-04T00:55:00,0.27,-0.61,94.74,1013.58,0.0000,12.03,239,-0.47,-3.48,15.08
439,2017-12-04T01:05:00,0.08,-0.60,94.58,1013.74,0.0000,14.38,232,-0.69,-4.20,18.99
440,2017-12-04T01:15:00,-0.05,-0.59,94.43,1013.77,0.0000,10.77,234,-0.83,-3.57,14.76
441,2017-12-04T01:25:00,-0.20,-0.60,94.23,1013.75,0.0000,14.62,225,-1.02,-4.60,19.57
442,2017-12-04T01:35:00,-0.33,-0.61,94.06,1013.73,0.0000,12.20,230,-1.17,-4.25,17.95
443,2017-12-04T01:45:00,-0.10,-0.59,93.97,1013.90,0.0000,9.86,228,-0.96,-3.40,17.53
444,2017-12-04T01:55:00,0.11,-0.59,93.75,1013.92,0.0000,13.38,230,-0.77,-3.96,21.06
445,2017-12-04T02:05:00,-0.14,-0.62,93.42,1013.86,0.0000,14.59,230,-1.07,-4.51,22.54
446,2017-12-04T02:15:00,-0.08,-0.63,93.17,1013.94,0.0000,13.87,235,-1.05,-4.30,18.51
447,2017-12-04T02:25:00,0.12,-0.63,92.94,1014.02,0.0000,12.59,234,-0.88,-3.78,16.72
448,2017-12-04T02:35:00,-0.22,-0.64,92.56,1014.08,0.0000,12.87,237,-1.27,-4.26,16.63
449,2017-12-04T02:45:00,0.22,-0.63,92.29,1014.12,0.0000,12.71,233,-0.88,-3.69,16.29
450,2017-12-04T02:55:00,-0.28,-0.58,92.61,1014.33,0.0000,13.00,237,-1.33,-4.37,16.20
451,2017-12-04T03:05:00,-0.17,-0.58,93.18,1014.23,0.0050,12.62,234,-1.14,-4.15,16.25
452,2017-12-04T03:15:00,0.00,-0.62,92.48,1014.19,0.0000,15.37,231,-1.07,-4.48,20.42
453,2017-12-04T03:25:00,0.04,-0.60,91.70,1014.26,0.0000,14.52,232,-1.15,-4.28,20.27
454,2017-12-04T03:35:00,0.06,-0.60,91.26,1014.37,0.0000,16.03,236,-1.19,-4.52,21.30
455,2017-12-04T03:45:00,0.14,-0.60,91.50,1014.19,0.0000,13.79,236,-1.08,-4.02,15.69
456,2017-12-04T03:55:00,0.24,-0.62,91.46,1014.10,0.0000,14.00,236,-0.98,-3.93,21.00
457,2017-12-04T04:05:00,0.17,-0.64,90.97,1014.12,0.0000,16.45,235,-1.12,-4.46,21.68
458,2017-12-04T04:15:00,0.28,-0.61,90.93,1014.20,0.0000,11.93,239,-1.02,-3.44,15.94
459,2017-12-04T04:25:00,0.12,-0.62,90.64,1014.30,0.0000,11.82,230,-1.23,-3.62,17.29
460,2017-12-04T04:35:00,0.32,-0.65,90.45,1014.35,0.0000,13.17,233,-1.06,-3.66,19.31
461,2017-12-04T04:45:00,0.29,-0.61,90.32,1014.45,0.0000,14.76,230,-1.10,-4.01,16.49
462,2017-12-04T04:55:00,0.28,-0.62,90.18,1014.56,0.0000,14.54,236,-1.14,-3.99,20.29
463,2017-12-04T05:05:00,0.24,-0.62,90.33,1014.74,0.0000,12.72,233,-1.15,-3.66,17.45
464,2017-12-04T05:15:00,0.35,-0.63,90.12,1014.62,0.0000,12.47,238,-1.08,-3.48,19.71
465,2017-12-04T05:25:00,0.45,-0.61,89.98,1014.73,0.0000,10.07,238,-1.00,-2.80,12.72
466,2017-12-04T05:35:00,0.49,-0.63,89.72,1014.58,0.0000,13.19,229,-1.00,-3.46,19.15
467,2017-12-04T05:45:00,0.40,-0.70,89.53,1014.60,0.0000,12.13,234,-1.12,-3.35,17.06
468,2017-12-04T05:55:00,0.32,-0.67,89.59,1014.54,0.0000,9.93,232,-1.19,-2.92,15.23
469,2017-12-04T06:05:00,0.52,-0.69,89.45,1014.64,0.0000,11.31,234,-1.01,-3.01,14.30
470,2017-12-04T06:15:00,0.55,-0.69,89.10,1014.82,0.0000,12.53,236,-1.03,-3.25,17.65
471,2017-12-04T06:25:00,0.61,-0.71,89.01,1014.93,0.0000,12.53,236,-0.99,-3.18,16.40
472,2017-12-04T06:35:00,0.53,-0.73,88.93,1015.06,0.0000,13.90,233,-1.08,-3.55,22.86
473,2017-12-04T06:45:00,0.59,-0.69,88.90,1014.87,0.0000,13.14,229,-1.02,-3.33,17.86
474,2017-12-04T06:55:00,0.59,-0.69,89.31,1014.87,0.0000,12.86,231,-0.97,-3.27,17.48
475,2017-12-04T07:05:00,0.58,-0.65,89.08,1015.00,0.0000,11.93,238,-1.01,-3.09,16.05
476,2017-12-04T07:15:00,0.61,-0.61,89.11,1015.15,0.0000,13.90,233,-0.98,-3.46,21.80
