_id,Date and time (YYYY-MM-DD HH:MM:SS),Temperature (Degree Celcius),Global irradiance (W/m^2),Humidity (%),Atmospheric pressure (hPa; not normalized to sea level),Precipitation (mm),Average wind speed (km/h; 10min window),Wind direction (Degree),Dew point (Degree Celcius),Apparent temperature (Degree Celcius),Maximum wind speed (km/h; 10min window)
606,2017-05-05T05:34:00,9.82,-0.22,92.52,1003.76,0.0000,6.18,4,8.66,9.82,8.69
607,2017-05-05T05:44:00,9.72,-0.11,92.54,1003.78,0.0000,6.60,15,8.58,9.72,9.48
608,2017-05-05T05:54:00,9.77,0.26,92.39,1003.83,0.0000,4.33,16,8.60,9.77,6.39
609,2017-05-05T06:04:00,9.77,1.28,92.21,1003.78,0.0000,3.91,358,8.57,9.77,5.88
610,2017-05-05T06:14:00,9.79,2.43,92.47,1003.85,0.0000,5.87,354,8.63,9.79,7.63
611,2017-05-05T06:24:00,9.66,4.81,92.38,1003.97,0.0000,5.38,6,8.49,9.66,6.67
612,2017-05-05T06:34:00,9.63,7.30,92.18,1003.99,0.0000,3.75,354,8.43,9.63,7.40
613,2017-05-05T06:44:00,9.65,9.34,92.58,1004.10,0.0000,5.35,349,8.51,9.65,8.58
614,2017-05-05T06:54:00,9.65,18.58,92.43,1004.10,0.0000,3.40,6,8.49,9.65,5.35
615,2017-05-05T07:04:00,9.72,35.65,92.17,1004.14,0.0000,3.53,348,8.51,9.72,5.66
616,2017-05-05T07:14:00,9.69,49.68,91.59,1004.27,0.0000,4.85,343,8.39,9.69,6.43
617,2017-05-05T07:24:00,9.75,54.57,91.70,1004.35,0.0000,4.03,330,8.47,9.75,5.61
618,2017-05-05T07:34:00,9.83,69.43,91.06,1004.39,0.0000,4.67,348,8.44,9.83,7.15
619,2017-05-05T07:44:00,9.84,96.33,90.38,1004.56,0.0000,7.30,5,8.35,9.84,8.77
620,2017-05-05T07:54:00,9.94,65.75,90.55,1004.58,0.0000,7.00,1,8.47,9.94,9.25
621,2017-05-05T08:04:00,9.91,63.63,90.47,1004.57,0.0000,6.57,3,8.42,9.91,9.31
622,2017-05-05T08:15:00,10.10,86.70,91.04,1004.59,0.0000,4.49,341,8.70,10.10,6.02
623,2017-05-05T08:24:00,10.03,84.68,90.45,1004.59,0.0000,3.82,336,8.54,10.03,5.15
624,2017-05-05T08:34:00,10.17,87.48,89.76,1004.62,0.0000,4.52,310,8.56,10.17,6.84
625,2017-05-05T08:39:00,10.08,57.46,89.87,1004.76,0.0000,4.31,312,8.50,10.08,6.77
626,2017-05-05T08:54:00,10.15,54.42,88.89,1004.99,0.0000,4.32,323,8.40,10.15,7.58
627,2017-05-05T09:04:00,10.28,184.84,89.20,1004.99,0.0000,4.07,325,8.58,10.28,6.74
628,2017-05-05T09:14:00,10.48,327.03,89.71,1005.05,0.0000,3.98,318,8.87,10.48,6.86
629,2017-05-05T09:24:00,10.80,323.59,87.33,1005.12,0.0000,3.19,332,8.78,10.80,5.19
630,2017-05-05T09:34:00,11.10,360.33,83.86,1005.22,0.0000,3.36,67,8.48,11.10,4.41
631,2017-05-05T09:44:00,11.55,540.73,83.72,1005.14,0.0000,2.96,118,8.89,11.55,4.19
632,2017-05-05T09:54:00,12.54,598.95,79.41,1005.13,0.0000,4.88,107,9.08,12.54,7.21
633,2017-05-05T10:04:00,13.48,602.39,74.24,1005.12,0.0000,4.89,99,8.99,13.48,7.04
634,2017-05-05T10:14:00,12.77,609.90,74.02,1005.08,0.0000,6.05,166,8.26,12.77,8.61
635,2017-05-05T10:24:00,13.04,637.38,73.60,1005.10,0.0000,5.93,127,8.44,13.04,9.78
636,2017-05-05T10:34:00,13.49,723.66,70.33,1005.09,0.0000,5.69,124,8.21,13.49,7.94
637,2017-05-05T10:44:00,13.93,778.99,69.32,1005.05,0.0000,5.91,138,8.40,13.93,8.55
638,2017-05-05T10:54:00,14.75,790.86,63.02,1005.03,0.0000,4.27,96,7.79,14.75,6.81
639,2017-05-05T11:04:00,14.52,327.42,63.96,1005.02,0.0000,2.96,127,7.79,14.52,5.16
640,2017-05-05T11:14:00,15.19,877.87,59.42,1004.99,0.0000,4.54,63,7.34,15.19,9.33
641,2017-05-05T11:24:00,14.96,843.02,59.73,1004.89,0.0000,3.87,9,7.20,14.96,6.22
642,2017-05-05T11:34:00,14.65,223.78,60.80,1004.85,0.0000,7.54,4,7.17,14.65,10.47
643,2017-05-05T11:44:00,13.92,217.54,67.06,1004.84,0.0000,9.27,345,7.91,13.92,13.64
644,2017-05-05T11:49:00,13.86,216.99,66.76,1004.87,0.0000,9.63,345,7.79,13.86,13.64
645,2017-05-05T12:04:00,13.88,227.95,64.57,1004.82,0.0000,7.62,342,7.32,13.88,11.53
646,2017-05-05T12:14:00,13.89,329.81,66.10,1004.81,0.0000,8.95,349,7.67,13.89,11.73
647,2017-05-05T12:24:00,14.01,906.64,65.70,1004.74,0.0000,7.71,342,7.70,14.01,10.88
648,2017-05-05T12:34:00,14.66,213.63,61.91,1004.61,0.0000,5.54,6,7.45,14.66,8.27
649,2017-05-05T12:44:00,15.12,839.45,60.21,1004.51,0.0000,4.78,35,7.47,15.12,8.24
650,2017-05-05T12:54:00,15.70,903.62,56.60,1004.53,0.0000,7.65,85,7.11,15.70,11.33
651,2017-05-05T13:04:00,16.30,932.92,54.15,1004.44,0.0000,5.06,94,7.02,16.30,10.82
652,2017-05-05T13:14:00,16.78,991.51,51.65,1004.42,0.0000,6.12,123,6.78,16.78,10.21
653,2017-05-05T13:24:00,16.62,1035.60,49.65,1004.32,0.0000,8.77,112,6.06,16.62,13.72
654,2017-05-05T13:34:00,16.92,1015.13,48.81,1004.17,0.0000,5.39,126,6.09,16.92,9.65
655,2017-05-05T13:44:00,16.16,224.10,53.59,1004.18,0.0000,7.61,18,6.74,16.16,12.92
656,2017-05-05T13:54:00,15.55,259.20,55.19,1004.22,0.0000,8.76,12,6.60,15.55,12.66
657,2017-05-05T14:04:00,15.80,294.78,54.34,1004.15,0.0000,7.71,4,6.61,15.80,12.19
658,2017-05-05T14:14:00,15.79,272.94,53.25,1004.11,0.0000,9.67,23,6.31,15.79,12.67
659,2017-05-05T14:24:00,15.89,891.41,52.28,1004.14,0.0000,8.13,37,6.14,15.89,12.05
660,2017-05-05T14:34:00,16.77,890.13,50.16,1004.02,0.0000,7.71,71,6.34,16.77,12.73
661,2017-05-05T14:44:00,17.21,957.92,48.58,1004.02,0.0000,6.62,70,6.28,17.21,12.99
662,2017-05-05T14:54:00,17.38,970.44,49.81,1003.80,0.0000,7.39,57,6.80,17.38,12.09
663,2017-05-05T15:04:00,17.44,886.76,48.49,1003.73,0.0000,8.38,80,6.47,17.44,16.27
664,2017-05-05T15:14:00,17.43,879.63,46.59,1003.58,0.0000,7.77,51,5.88,17.43,12.27
665,2017-05-05T15:24:00,17.17,278.52,46.07,1003.58,0.0000,8.18,89,5.49,17.17,17.20
666,2017-05-05T15:34:00,17.06,568.35,47.37,1003.40,0.0000,7.18,58,5.78,17.06,10.99
667,2017-05-05T15:44:00,16.61,234.30,47.20,1003.30,0.0000,12.67,23,5.33,16.61,17.00
668,2017-05-05T15:54:00,16.53,227.20,46.78,1003.23,0.0000,10.60,35,5.12,16.53,12.95
669,2017-05-05T16:04:00,16.77,708.26,48.24,1003.13,0.0000,10.37,22,5.79,16.77,17.04
670,2017-05-05T16:14:00,17.06,248.35,46.85,1003.04,0.0000,12.10,31,5.62,17.06,22.12
671,2017-05-05T16:24:00,16.88,229.38,47.99,1003.10,0.0000,8.24,63,5.80,16.88,14.68
672,2017-05-05T16:34:00,16.49,264.52,49.71,1002.96,0.0000,11.56,38,5.95,16.49,16.99
673,2017-05-05T16:44:00,16.23,379.86,50.55,1002.84,0.0000,14.57,28,5.96,16.23,18.83
674,2017-05-05T16:54:00,16.96,616.45,49.33,1002.79,0.0000,14.41,26,6.28,16.96,19.49
675,2017-05-05T17:04:00,17.34,581.42,46.90,1002.73,0.0000,10.74,51,5.89,17.34,18.12
676,2017-05-05T17:14:00,17.45,513.16,45.63,1002.72,0.0000,8.89,65,5.60,17.45,12.13
677,2017-05-05T17:24:00,16.88,524.33,47.55,1002.70,0.0000,10.05,43,5.67,16.88,18.13
678,2017-05-05T17:34:00,16.89,490.41,47.11,1002.64,0.0000,11.62,50,5.55,16.89,19.45
679,2017-05-05T17:44:00,16.86,460.66,46.46,1002.60,0.0000,11.65,44,5.32,16.86,15.35
680,2017-05-05T17:54:00,17.23,385.74,46.15,1002.51,0.0000,10.19,41,5.56,17.23,15.97
681,2017-05-05T18:04:00,16.89,396.33,47.51,1002.61,0.0000,13.16,26,5.67,16.89,18.41
682,2017-05-05T18:14:00,17.07,222.87,46.44,1002.61,0.0000,9.68,47,5.50,17.07,16.00
683,2017-05-05T18:24:00,17.02,322.27,46.31,1002.53,0.0000,8.73,70,5.42,17.02,12.80
684,2017-05-05T18:34:00,16.97,299.40,45.93,1002.42,0.0000,7.95,56,5.26,16.97,12.47
685,2017-05-05T18:44:00,17.20,267.52,45.50,1002.36,0.0000,8.58,67,5.33,17.20,14.23
686,2017-05-05T18:54:00,17.19,211.59,45.48,1002.26,0.0000,9.70,77,5.32,17.19,12.23
687,2017-05-05T19:04:00,16.99,212.41,46.08,1002.29,0.0000,8.98,66,5.32,16.99,11.97
688,2017-05-05T19:14:00,16.67,181.86,46.77,1002.23,0.0000,7.68,56,5.24,16.67,12.71
689,2017-05-05T19:24:00,16.72,157.03,46.90,1002.17,0.0000,8.19,61,5.33,16.72,10.60
690,2017-05-05T19:34:00,16.44,125.55,47.55,1002.20,0.0000,8.51,58,5.27,16.44,13.70
691,2017-05-05T19:44:00,16.44,103.81,48.09,1002.07,0.0000,7.09,73,5.43,16.44,10.33
692,2017-05-05T19:54:00,16.17,78.50,48.68,1002.07,0.0000,8.70,68,5.36,16.17,11.31
693,2017-05-05T20:04:00,16.08,60.08,49.65,1002.08,0.0000,9.59,47,5.56,16.08,15.59
694,2017-05-05T20:14:00,15.94,42.27,50.06,1002.05,0.0000,5.98,57,5.55,15.94,8.72
695,2017-05-05T20:24:00,15.73,26.32,50.61,1001.99,0.0000,8.73,62,5.52,15.73,12.56
696,2017-05-05T20:34:00,15.49,14.17,51.59,1001.96,0.0000,9.38,56,5.57,15.49,14.54
697,2017-05-05T20:44:00,15.20,6.10,52.40,1001.97,0.0000,8.63,58,5.52,15.20,10.52
698,2017-05-05T20:54:00,15.00,2.45,53.04,1001.93,0.0000,6.92,54,5.52,15.00,9.65
699,2017-05-05T21:04:00,14.79,0.69,54.41,1001.94,0.0000,7.08,56,5.69,14.79,11.66
700,2017-05-05T21:14:00,14.50,-0.09,55.78,1002.02,0.0000,7.40,50,5.78,14.50,8.60
701,2017-05-05T21:24:00,13.99,-0.15,57.08,1001.97,0.0000,8.01,60,5.64,13.99,11.16
702,2017-05-05T21:34:00,14.17,-0.30,58.39,1002.08,0.0000,5.79,66,6.13,14.17,8.91
703,2017-05-05T21:44:00,13.99,-0.28,59.80,1002.12,0.0000,7.11,64,6.31,13.99,14.18
704,2017-05-05T21:54:00,13.73,-0.21,60.84,1002.08,0.0000,7.38,71,6.31,13.73,10.55
705,2017-05-05T22:04:00,13.46,-0.33,61.90,1002.03,0.0000,5.18,71,6.31,13.46,7.48
706,2017-05-05T22:14:00,13.33,-0.36,62.92,1001.87,0.0000,5.17,56,6.42,13.33,7.27
707,2017-05-05T22:24:00,12.98,-0.40,63.98,1001.71,0.0000,7.89,54,6.34,12.98,10.28
708,2017-05-05T22:34:00,12.78,-0.38,65.20,1001.60,0.0000,6.08,49,6.41,12.78,9.77
709,2017-05-05T22:44:00,12.53,-0.34,65.92,1001.55,0.0000,7.56,51,6.34,12.53,9.51
710,2017-05-05T22:54:00,12.42,-0.35,66.33,1001.31,0.0000,8.45,54,6.33,12.42,12.19
711,2017-05-05T23:04:00,12.31,-0.34,66.33,1001.22,0.0000,10.11,56,6.22,12.31,12.76
712,2017-05-05T23:14:00,12.21,-0.38,66.78,1001.18,0.0000,7.49,58,6.22,12.21,11.60
713,2017-05-05T23:24:00,12.12,-0.32,67.38,1001.08,0.0000,7.64,54,6.27,12.12,10.10
714,2017-05-05T23:34:00,11.89,-0.29,68.33,1001.05,0.0000,6.86,61,6.25,11.89,11.19
715,2017-05-05T23:44:00,11.78,-0.43,68.81,1001.15,0.0000,6.49,58,6.25,11.78,9.11
716,2017-05-05T23:54:00,11.63,-0.31,69.92,1001.15,0.0000,5.42,75,6.33,11.63,7.95
717,2017-05-06T00:04:00,11.57,-0.23,70.35,1000.99,0.0000,6.54,78,6.37,11.57,7.80
718,2017-05-06T00:14:00,11.42,-0.33,71.02,1000.97,0.0000,5.42,83,6.35,11.42,7.05
719,2017-05-06T00:24:00,11.23,-0.29,71.85,1000.85,0.0000,6.07,77,6.34,11.23,8.22
720,2017-05-06T00:34:00,11.09,-0.25,72.24,1000.85,0.0000,6.85,78,6.28,11.09,9.84
721,2017-05-06T00:44:00,11.04,-0.32,72.67,1000.92,0.0000,6.07,78,6.32,11.04,8.41
722,2017-05-06T00:54:00,10.92,-0.31,72.88,1000.84,0.0000,6.89,80,6.25,10.92,8.85
723,2017-05-06T01:04:00,10.92,-0.30,72.97,1000.56,0.0000,5.72,70,6.27,10.92,7.28
724,2017-05-06T01:14:00,10.88,-0.31,73.15,1000.50,0.0000,6.85,72,6.27,10.88,8.91
725,2017-05-06T01:24:00,10.71,-0.34,73.53,1000.44,0.0000,8.10,82,6.18,10.71,11.38
726,2017-05-06T01:34:00,10.61,-0.40,73.86,1000.38,0.0000,7.26,90,6.14,10.61,8.09
727,2017-05-06T01:44:00,10.51,-0.33,74.56,1000.19,0.0000,6.46,83,6.19,10.51,8.57
728,2017-05-06T01:54:00,10.36,-0.25,75.08,1000.00,0.0000,7.92,75,6.14,10.36,10.13
729,2017-05-06T02:04:00,10.27,-0.38,75.49,999.84,0.0000,8.01,78,6.13,10.27,10.23
730,2017-05-06T02:14:00,10.24,-0.35,75.77,999.68,0.0000,8.69,89,6.16,10.24,10.98
731,2017-05-06T02:24:00,10.11,-0.36,76.18,999.62,0.0000,8.03,81,6.11,10.11,10.18
732,2017-05-06T02:34:00,10.01,-0.40,76.55,999.45,0.0000,7.78,88,6.08,10.01,8.96
733,2017-05-06T02:44:00,9.88,-0.35,76.95,999.45,0.0000,7.94,80,6.03,9.88,10.48
734,2017-05-06T02:54:00,9.86,-0.38,77.29,999.42,0.0000,7.41,84,6.08,9.86,8.45
735,2017-05-06T03:04:00,9.80,-0.38,77.82,999.24,0.0000,7.19,71,6.12,9.80,9.47
736,2017-05-06T03:14:00,9.68,-0.39,78.11,999.24,0.0000,6.70,84,6.05,9.68,9.34
737,2017-05-06T03:24:00,9.70,-0.39,78.11,999.19,0.0000,6.52,88,6.08,9.70,9.07
738,2017-05-06T03:34:00,9.59,-0.35,78.70,999.15,0.0000,7.09,82,6.07,9.59,9.44
739,2017-05-06T03:44:00,9.48,-0.41,79.05,999.08,0.0000,6.47,80,6.04,9.48,8.33
740,2017-05-06T03:54:00,9.43,-0.39,79.44,998.96,0.0000,6.63,76,6.05,9.43,7.66
741,2017-05-06T04:04:00,9.31,-0.48,79.65,998.84,0.0000,5.98,57,5.98,9.31,9.35
742,2017-05-06T04:14:00,9.28,-0.46,80.06,998.71,0.0000,6.42,59,6.02,9.28,11.07
743,2017-05-06T04:24:00,9.13,-0.50,80.70,998.65,0.0000,8.63,48,5.99,9.13,10.75
744,2017-05-06T04:34:00,8.89,-0.56,81.54,998.57,0.0000,8.43,48,5.90,8.89,11.08
745,2017-05-06T04:44:00,8.78,-0.48,82.02,998.47,0.0000,6.40,52,5.88,8.78,8.41
746,2017-05-06T04:54:00,8.75,-0.43,82.20,998.47,0.0000,4.63,65,5.88,8.75,8.07
747,2017-05-06T05:04:00,8.69,-0.42,82.44,998.47,0.0000,5.66,61,5.87,8.69,7.57
748,2017-05-06T05:14:00,8.56,-0.50,82.76,998.35,0.0000,7.29,47,5.80,8.56,10.79
749,2017-05-06T05:24:00,8.45,-0.53,83.43,998.16,0.0000,8.04,49,5.80,8.45,9.88
750,2017-05-06T05:34:00,8.23,-0.36,84.16,998.12,0.0000,8.66,42,5.72,8.23,11.40
751,2017-05-06T05:44:00,7.93,0.30,85.66,998.02,0.0000,8.91,33,5.68,7.93,12.36
752,2017-05-06T05:54:00,7.64,3.46,86.78,998.00,0.0000,9.28,35,5.58,7.64,11.73
753,2017-05-06T06:04:00,7.49,6.48,87.14,997.98,0.0000,8.00,43,5.50,7.49,11.13
754,2017-05-06T06:14:00,7.53,12.44,87.19,997.78,0.0000,7.50,45,5.54,7.53,9.36
755,2017-05-06T06:24:00,7.69,28.47,86.85,997.70,0.0000,7.54,48,5.64,7.69,9.58
756,2017-05-06T06:34:00,7.61,40.99,86.82,997.70,0.0000,8.34,43,5.55,7.61,10.54
757,2017-05-06T06:44:00,7.64,50.31,86.57,997.70,0.0000,8.32,35,5.54,7.64,11.36
758,2017-05-06T06:54:00,7.77,82.62,86.53,997.63,0.0000,11.14,31,5.67,7.77,13.23
759,2017-05-06T07:04:00,7.98,104.00,85.49,997.47,0.0000,11.10,35,5.69,7.98,13.40
760,2017-05-06T07:14:00,8.37,115.99,84.28,997.59,0.0000,8.21,46,5.87,8.37,11.02
761,2017-05-06T07:24:00,8.87,152.01,82.18,997.79,0.0000,7.07,42,6.00,8.87,11.29
762,2017-05-06T07:34:00,9.21,178.67,80.81,997.88,0.0000,7.19,39,6.09,9.21,8.25
763,2017-05-06T07:44:00,9.52,208.44,79.35,998.12,0.0000,7.65,39,6.13,9.52,12.17
764,2017-05-06T07:54:00,9.65,232.13,79.13,998.02,0.0000,9.44,30,6.22,9.65,12.26
765,2017-05-06T08:04:00,10.38,288.44,77.13,998.03,0.0000,7.64,30,6.55,10.38,9.93
766,2017-05-06T08:14:00,10.51,145.74,76.08,997.85,0.0000,8.47,41,6.48,10.51,12.14
767,2017-05-06T08:24:00,10.99,222.28,74.23,997.79,0.0000,7.88,50,6.58,10.99,15.46
768,2017-05-06T08:34:00,11.65,328.42,71.59,997.75,0.0000,7.20,50,6.69,11.65,11.09
769,2017-05-06T08:39:00,11.57,304.23,72.41,997.68,0.0000,8.07,44,6.78,11.57,11.09
770,2017-05-06T08:54:00,12.37,363.49,71.42,997.40,0.0000,11.08,38,7.35,12.37,17.23
771,2017-05-06T09:04:00,12.60,538.36,69.94,997.22,0.0000,8.75,46,7.27,12.60,12.89
772,2017-05-06T09:14:00,13.23,328.01,67.54,996.99,0.0000,10.68,48,7.35,13.23,15.17
773,2017-05-06T09:24:00,13.24,247.89,66.34,996.84,0.0000,10.43,61,7.11,13.24,14.93
774,2017-05-06T09:34:00,13.65,472.81,64.93,996.73,0.0000,11.35,63,7.18,13.65,17.07
775,2017-05-06T09:44:00,14.51,645.75,62.65,996.50,0.0000,10.32,74,7.47,14.51,13.54
776,2017-05-06T09:54:00,15.40,636.46,58.96,996.25,0.0000,9.64,76,7.43,15.40,14.00
777,2017-05-06T10:04:00,15.45,680.62,57.92,996.22,0.0000,11.31,78,7.21,15.45,16.26
778,2017-05-06T10:14:00,16.00,435.10,56.25,996.12,0.0000,10.72,79,7.30,16.00,12.82
779,2017-05-06T10:24:00,16.20,491.97,55.37,996.13,0.0000,6.78,84,7.26,16.20,9.05
780,2017-05-06T10:34:00,16.36,692.71,53.70,996.05,0.0000,9.64,72,6.96,16.36,16.90
781,2017-05-06T10:44:00,17.06,582.82,52.21,995.86,0.0000,9.23,81,7.20,17.06,12.52
782,2017-05-06T10:54:00,16.84,610.30,52.69,995.63,0.0000,11.55,81,7.12,16.84,16.93
783,2017-05-06T11:04:00,16.83,513.41,52.52,995.35,0.0000,11.76,78,7.07,16.83,14.66
784,2017-05-06T11:14:00,17.44,618.91,50.83,995.33,0.0000,10.80,93,7.16,17.44,14.88
785,2017-05-06T11:24:00,17.75,714.65,50.19,995.24,0.0000,10.27,86,7.25,17.75,13.22
786,2017-05-06T11:34:00,17.87,453.10,49.49,995.09,0.0000,8.85,86,7.16,17.87,11.31
787,2017-05-06T11:44:00,18.14,458.66,48.47,994.93,0.0000,9.25,66,7.10,18.14,12.87
788,2017-05-06T11:54:00,18.16,323.75,48.81,994.72,0.0000,13.59,94,7.22,18.16,16.48
789,2017-05-06T12:04:00,18.63,542.13,47.38,994.53,0.0000,10.97,79,7.23,18.63,14.40
790,2017-05-06T12:14:00,18.85,522.64,47.26,994.51,0.0000,10.97,73,7.39,18.85,17.85
791,2017-05-06T12:24:00,18.97,656.51,47.20,994.32,0.0000,9.61,84,7.47,18.97,13.60
792,2017-05-06T12:34:00,19.47,687.80,45.27,994.03,0.0000,9.55,65,7.33,19.47,15.33
793,2017-05-06T12:44:00,19.87,802.19,43.93,994.07,0.0000,12.22,95,7.25,19.87,17.00
794,2017-05-06T12:54:00,20.14,542.98,41.80,993.99,0.0000,11.39,88,6.77,20.06,18.25
795,2017-05-06T13:04:00,19.81,327.45,43.27,993.97,0.0000,8.21,86,6.97,19.81,13.59
796,2017-05-06T13:14:00,19.41,268.63,43.82,993.83,0.0000,10.59,63,6.79,19.41,14.96
797,2017-05-06T13:24:00,19.49,260.23,42.90,993.89,0.0000,7.83,93,6.56,19.49,11.97
798,2017-05-06T13:34:00,19.42,248.01,44.01,993.77,0.0000,7.64,72,6.86,19.42,11.18
799,2017-05-06T13:44:00,19.56,320.41,43.08,993.58,0.0000,6.75,79,6.68,19.56,13.18
800,2017-05-06T13:54:00,19.81,362.41,42.12,993.48,0.0000,7.31,81,6.58,19.81,12.52
801,2017-05-06T14:04:00,19.95,461.17,41.99,993.50,0.0000,6.65,63,6.66,19.95,10.35
802,2017-05-06T14:14:00,20.14,298.39,41.82,993.49,0.0000,5.59,52,6.77,20.05,7.48
803,2017-05-06T14:24:00,20.19,264.74,41.73,993.51,0.0000,5.07,44,6.78,20.11,9.28
804,2017-05-06T14:34:00,20.13,205.54,41.33,993.63,0.0000,4.55,62,6.59,19.97,7.51
805,2017-05-06T14:44:00,20.31,223.25,42.47,993.68,0.0000,2.81,4,7.15,20.37,5.93
806,2017-05-06T14:54:00,20.14,227.11,42.98,993.74,0.0000,4.53,330,7.17,20.21,6.75
807,2017-05-06T15:04:00,20.23,205.59,42.17,993.80,0.0000,3.53,342,6.97,20.22,5.02
808,2017-05-06T15:14:00,20.29,232.52,43.11,993.82,0.0000,2.39,25,7.35,20.42,4.79
809,2017-05-06T15:24:00,19.61,318.28,52.44,993.85,0.0000,8.67,194,9.62,19.61,15.30
810,2017-05-06T15:34:00,19.69,284.43,53.21,993.93,0.0000,11.70,202,9.91,19.69,17.13
811,2017-05-06T15:44:00,19.50,256.95,50.92,994.04,0.0000,13.04,220,9.08,19.50,17.14
812,2017-05-06T15:54:00,19.06,220.51,52.38,994.14,0.0000,13.29,228,9.09,19.06,17.64
813,2017-05-06T16:04:00,18.98,216.04,52.76,994.30,0.0000,11.81,224,9.12,18.98,15.87
814,2017-05-06T16:14:00,18.36,228.14,56.54,994.47,0.0000,15.09,232,9.58,18.36,20.79
815,2017-05-06T16:24:00,17.51,202.31,58.28,994.61,0.0000,18.03,228,9.24,17.51,22.28
816,2017-05-06T16:34:00,17.14,207.22,58.07,994.76,0.0000,14.33,230,8.83,17.14,16.86
817,2017-05-06T16:44:00,17.10,260.66,57.19,994.79,0.0000,13.40,226,8.57,17.10,20.09
818,2017-05-06T16:54:00,16.48,212.45,55.33,994.84,0.0000,17.51,225,7.51,16.48,24.66
819,2017-05-06T17:04:00,16.29,148.54,57.40,994.95,0.0000,13.83,221,7.87,16.29,19.71
820,2017-05-06T17:14:00,15.63,126.20,63.26,995.16,0.0000,18.33,220,8.68,15.63,24.56
821,2017-05-06T17:24:00,15.01,107.28,68.67,995.18,0.0000,17.44,227,9.30,15.01,23.16
822,2017-05-06T17:34:00,14.44,83.06,74.61,995.41,0.0000,19.31,224,9.99,14.44,24.15
823,2017-05-06T17:44:00,13.83,70.78,90.47,995.52,0.0000,18.21,225,12.30,13.83,22.87
824,2017-05-06T17:54:00,13.45,73.64,95.13,995.53,0.0650,14.28,229,12.69,13.45,24.16
825,2017-05-06T18:04:00,13.18,69.97,97.61,995.64,0.1050,12.80,227,12.81,13.18,16.17
826,2017-05-06T18:14:00,13.46,57.54,99.00,995.74,0.1750,13.35,227,13.31,13.46,17.96
827,2017-05-06T18:24:00,13.04,46.65,99.71,995.73,0.1450,12.10,229,12.99,13.04,16.44
828,2017-05-06T18:34:00,12.92,47.14,100.00,995.84,0.1000,9.66,231,12.92,12.92,13.79
829,2017-05-06T18:44:00,12.92,40.77,100.00,995.81,0.0900,10.81,223,12.92,12.92,14.61
830,2017-05-06T18:54:00,12.78,32.88,100.00,995.83,0.1050,9.17,225,12.78,12.78,14.90
831,2017-05-06T19:04:00,12.66,32.39,100.00,995.71,0.1050,9.28,221,12.67,12.66,17.39
832,2017-05-06T19:14:00,12.70,32.37,100.00,995.80,0.0650,9.25,222,12.71,12.70,11.87
833,2017-05-06T19:24:00,12.70,29.89,100.00,995.82,0.0600,9.28,230,12.70,12.70,12.99
834,2017-05-06T19:34:00,12.72,24.36,100.00,995.81,0.0550,9.40,234,12.72,12.72,15.23
835,2017-05-06T19:44:00,12.77,18.48,100.00,995.81,0.0350,10.33,230,12.77,12.77,11.70
836,2017-05-06T19:54:00,12.86,17.57,100.00,995.81,0.0100,9.71,235,12.86,12.86,12.39
837,2017-05-06T20:04:00,12.86,17.01,100.00,995.81,0.0750,9.75,244,12.86,12.86,13.59
838,2017-05-06T20:14:00,12.82,14.71,100.00,995.81,0.0650,11.11,245,12.82,12.82,16.30
839,2017-05-06T20:24:00,12.87,9.82,100.00,995.80,0.0350,10.30,241,12.87,12.87,12.10
840,2017-05-06T20:34:00,12.81,4.36,100.00,995.93,0.0100,10.29,250,12.82,12.81,14.14
841,2017-05-06T20:44:00,12.78,1.93,100.00,995.83,0.0050,8.04,260,12.78,12.78,12.59
842,2017-05-06T20:54:00,12.63,0.77,100.00,995.83,0.0000,9.10,262,12.63,12.63,12.55
843,2017-05-06T20:59:00,12.62,0.43,100.00,995.96,0.0000,8.40,260,12.62,12.62,12.38
844,2017-05-06T21:14:00,12.51,-0.10,100.00,996.13,0.0200,7.60,242,12.52,12.51,12.66
845,2017-05-06T21:24:00,12.45,-0.13,100.00,996.09,0.0150,9.56,253,12.45,12.45,12.64
846,2017-05-06T21:34:00,12.55,-0.16,100.00,996.05,0.0050,9.38,255,12.56,12.55,12.28
847,2017-05-06T21:44:00,12.56,-0.15,100.00,996.25,0.0050,9.25,247,12.56,12.56,12.98
848,2017-05-06T21:54:00,12.57,-0.19,100.00,996.30,0.0000,9.73,247,12.57,12.57,13.04
849,2017-05-06T22:04:00,12.53,-0.20,100.00,996.45,0.0000,4.94,253,12.53,12.53,8.63
850,2017-05-06T22:14:00,12.65,-0.18,100.00,996.53,0.0050,7.91,241,12.65,12.65,11.23
851,2017-05-06T22:24:00,12.55,-0.16,100.00,996.69,0.0150,5.82,235,12.55,12.55,7.98
852,2017-05-06T22:34:00,12.58,-0.14,100.00,996.76,0.0250,4.91,227,12.58,12.58,8.50
853,2017-05-06T22:44:00,12.54,-0.15,100.00,996.78,0.0200,5.17,210,12.54,12.54,6.88
854,2017-05-06T22:54:00,12.53,-0.15,100.00,996.78,0.0200,3.89,232,12.53,12.53,6.27
855,2017-05-06T23:04:00,12.44,-0.20,100.00,996.78,0.0300,5.18,211,12.44,12.44,7.06
856,2017-05-06T23:14:00,12.45,-0.19,100.00,996.84,0.0350,3.05,232,12.45,12.45,4.95
857,2017-05-06T23:24:00,12.47,-0.19,100.00,996.86,0.0450,3.87,205,12.47,12.47,5.80
